timestamp,temp_C,humidity_%,pressure_hPa,gas_resistance_kOhm,mq135_raw,mq135_voltage,mq135_ratio,mq3_raw,mq3_voltage,mq3_ratio,contamination_level_%,label
14283358,32.14,75.56,1009.98,39.42,1383.72,1.115,1.9594,1577.52,1.271,1.5958,25,worst
14289227,32.14,75.54,1009.98,39.38,1384.00,1.115,1.9588,1582.04,1.275,1.5884,25,worst
14295096,32.13,75.56,1009.98,39.49,1381.40,1.113,1.9644,1580.72,1.274,1.5906,25,worst
14300965,32.13,75.57,1009.98,39.38,1381.90,1.114,1.9633,1571.56,1.266,1.6057,25,worst
14306834,32.13,75.55,1009.99,39.31,1380.62,1.113,1.9661,1583.10,1.276,1.5867,25,worst
14312703,32.12,75.58,1009.99,39.42,1380.12,1.112,1.9671,1577.48,1.271,1.5959,25,worst
14318572,32.12,75.59,1009.98,39.46,1380.36,1.112,1.9666,1574.08,1.268,1.6015,25,worst
14324441,32.12,75.59,1009.98,39.20,1377.06,1.110,1.9737,1577.18,1.271,1.5964,25,worst
14330310,32.12,75.63,1009.98,39.24,1381.26,1.113,1.9647,1572.96,1.268,1.6034,25,worst
14336179,32.12,75.64,1009.98,39.31,1379.48,1.112,1.9685,1572.56,1.267,1.6040,25,worst
14342048,32.12,75.62,1009.98,39.28,1379.72,1.112,1.9680,1561.80,1.259,1.6220,25,worst
14347917,32.12,75.62,1009.98,39.49,1377.80,1.110,1.9721,1560.92,1.258,1.6235,25,worst
14353786,32.12,75.61,1009.98,39.42,1378.46,1.111,1.9707,1567.04,1.263,1.6132,25,worst
14359655,32.12,75.62,1009.98,39.53,1378.80,1.111,1.9700,1564.38,1.261,1.6177,25,worst
14365524,32.12,75.63,1009.98,39.35,1377.98,1.110,1.9717,1571.42,1.266,1.6059,25,worst
14371393,32.12,75.61,1009.98,39.42,1378.62,1.111,1.9704,1570.48,1.266,1.6075,25,worst
14377262,32.12,75.60,1009.98,39.35,1378.70,1.111,1.9702,1567.00,1.263,1.6133,25,worst
14383131,32.12,75.63,1009.99,39.49,1378.46,1.111,1.9707,1534.10,1.236,1.6693,25,worst
14389000,32.12,75.60,1009.99,39.49,1380.18,1.112,1.9670,1569.34,1.265,1.6094,25,worst
14394869,32.12,75.62,1009.98,39.42,1377.90,1.110,1.9719,1577.54,1.271,1.5958,25,worst
14400738,32.12,75.61,1009.97,39.42,1374.26,1.107,1.9798,1575.62,1.270,1.5990,25,worst
14406607,32.11,75.64,1009.98,39.42,1385.26,1.116,1.9561,1576.32,1.270,1.5978,25,worst
14412476,32.11,75.69,1009.97,39.57,1376.86,1.110,1.9742,1575.06,1.269,1.5999,25,worst
14418345,32.11,75.65,1009.98,39.68,1378.16,1.111,1.9714,1576.00,1.270,1.5984,25,worst
14424214,32.11,75.65,1009.99,39.64,1378.82,1.111,1.9699,1574.22,1.269,1.6013,25,worst
14430083,32.11,75.63,1009.98,39.71,1377.48,1.110,1.9728,1573.96,1.268,1.6017,25,worst
14435952,32.11,75.62,1009.98,39.46,1380.38,1.112,1.9666,1573.82,1.268,1.6019,25,worst
14441821,32.11,75.60,1009.97,39.71,1378.72,1.111,1.9701,1573.42,1.268,1.6026,25,worst
14447690,32.11,75.61,1009.97,39.53,1388.54,1.119,1.9491,1572.82,1.267,1.6036,25,worst
14453559,32.12,75.62,1009.97,39.53,1381.12,1.113,1.9650,1572.98,1.268,1.6033,25,worst
14459428,32.12,75.63,1009.98,39.35,1379.26,1.111,1.9690,1569.90,1.265,1.6084,25,worst
14465297,32.12,75.62,1009.97,39.68,1377.92,1.110,1.9719,1571.38,1.266,1.6060,25,worst
14471166,32.12,75.60,1009.98,39.49,1370.08,1.104,1.9889,1570.74,1.266,1.6071,25,worst
14477035,32.12,75.59,1009.98,39.53,1383.02,1.115,1.9609,1576.92,1.271,1.5968,25,worst
14482904,32.11,75.60,1009.97,39.60,1381.56,1.113,1.9640,1575.08,1.269,1.5999,25,worst
14488773,32.11,75.60,1009.97,39.60,1376.54,1.109,1.9748,1574.76,1.269,1.6004,25,worst
14494642,32.11,75.60,1009.97,39.75,1379.90,1.112,1.9676,1572.66,1.267,1.6039,25,worst
14500511,32.11,75.60,1009.97,39.53,1378.34,1.111,1.9710,1572.78,1.267,1.6037,25,worst
14506380,32.11,75.59,1009.96,39.60,1370.54,1.104,1.9879,1576.00,1.270,1.5984,25,worst
14512249,32.11,75.58,1009.96,39.57,1377.46,1.110,1.9729,1573.80,1.268,1.6020,25,worst
14518118,32.11,75.57,1009.96,39.64,1373.14,1.107,1.9822,1573.82,1.268,1.6019,25,worst
14523987,32.12,75.57,1009.96,39.64,1373.46,1.107,1.9815,1573.88,1.268,1.6019,25,worst
14529856,32.12,75.56,1009.96,39.60,1372.60,1.106,1.9834,1572.42,1.267,1.6043,25,worst
14535725,32.12,75.57,1009.96,39.49,1375.04,1.108,1.9781,1572.68,1.267,1.6038,25,worst
14541594,32.11,75.60,1009.97,39.79,1374.98,1.108,1.9782,1572.04,1.267,1.6049,25,worst
14547463,32.11,75.57,1009.96,39.71,1373.52,1.107,1.9814,1574.24,1.269,1.6013,25,worst
14553332,32.11,75.55,1009.96,39.71,1369.80,1.104,1.9895,1578.06,1.272,1.5950,25,worst
14559201,32.11,75.57,1009.96,39.71,1373.10,1.107,1.9823,1576.44,1.270,1.5976,25,worst
14565070,32.11,75.57,1009.97,39.71,1375.62,1.109,1.9768,1576.14,1.270,1.5981,25,worst
14570939,32.11,75.59,1009.96,39.75,1374.16,1.107,1.9800,1577.36,1.271,1.5961,25,worst
14576808,32.11,75.59,1009.96,39.64,1374.36,1.108,1.9796,1573.50,1.268,1.6025,25,worst
14582677,32.11,75.57,1009.96,39.86,1375.10,1.108,1.9780,1572.86,1.268,1.6035,25,worst
14588546,32.11,75.57,1009.96,39.83,1377.24,1.110,1.9733,1577.76,1.271,1.5955,25,worst
14594415,32.11,75.56,1009.96,39.64,1380.30,1.112,1.9667,1564.94,1.261,1.6167,25,worst
14600284,32.11,75.55,1009.96,39.79,1380.70,1.113,1.9659,1579.02,1.272,1.5934,25,worst
14606153,32.11,75.56,1009.96,39.86,1374.62,1.108,1.9790,1578.78,1.272,1.5938,25,worst
14612022,32.11,75.58,1009.97,39.71,1370.70,1.105,1.9875,1555.08,1.253,1.6333,25,worst
14617891,32.11,75.56,1009.97,39.71,1371.88,1.106,1.9850,1580.08,1.273,1.5916,25,worst
14623760,32.11,75.57,1009.98,39.53,1374.16,1.107,1.9800,1577.98,1.272,1.5951,25,worst
14629629,32.11,75.56,1009.97,39.79,1374.58,1.108,1.9791,1578.32,1.272,1.5945,25,worst
14635498,32.11,75.55,1009.97,39.75,1376.26,1.109,1.9755,1576.54,1.270,1.5975,25,worst
14641367,32.11,75.53,1009.97,39.75,1373.98,1.107,1.9804,1582.66,1.275,1.5874,25,worst
14647236,32.11,75.55,1009.97,39.86,1373.72,1.107,1.9810,1582.24,1.275,1.5881,25,worst
14653105,32.11,75.55,1009.97,39.90,1373.22,1.107,1.9820,1582.98,1.276,1.5869,25,worst
14658974,32.11,75.55,1009.97,39.79,1373.34,1.107,1.9818,1586.86,1.279,1.5806,25,worst
14664843,32.11,75.54,1009.98,39.83,1374.34,1.108,1.9796,1591.80,1.283,1.5726,25,worst
14670712,32.12,75.56,1009.98,39.83,1373.80,1.107,1.9808,1587.94,1.280,1.5788,25,worst
14676581,32.11,75.54,1009.97,39.75,1374.50,1.108,1.9793,1583.68,1.276,1.5857,25,worst
14682450,32.12,75.57,1009.98,39.68,1373.94,1.107,1.9805,1584.56,1.277,1.5843,25,worst
14688319,32.12,75.54,1009.98,39.83,1374.02,1.107,1.9803,1585.52,1.278,1.5827,25,worst
14694188,32.12,75.52,1009.98,39.90,1374.38,1.108,1.9795,1577.52,1.271,1.5958,25,worst
14700057,32.12,75.54,1009.98,39.83,1374.96,1.108,1.9783,1547.88,1.247,1.6456,25,worst
14705926,32.12,75.54,1009.97,39.79,1378.70,1.111,1.9702,1575.82,1.270,1.5986,25,worst
14711795,32.12,75.55,1009.98,39.94,1375.38,1.108,1.9774,1594.32,1.285,1.5685,25,worst
14717664,32.12,75.55,1009.99,39.75,1376.94,1.110,1.9740,1580.34,1.274,1.5912,25,worst
14723533,32.12,75.50,1009.98,39.68,1376.40,1.109,1.9752,1590.96,1.282,1.5739,25,worst
14729402,32.12,75.50,1009.98,39.90,1376.78,1.109,1.9743,1586.66,1.279,1.5809,25,worst
14735271,32.11,75.50,1009.98,39.86,1375.72,1.109,1.9766,1586.14,1.278,1.5817,25,worst
14741140,32.11,75.51,1009.98,39.79,1375.36,1.108,1.9774,1586.58,1.279,1.5810,25,worst
14747009,32.11,75.53,1009.97,39.75,1376.70,1.109,1.9745,1596.98,1.287,1.5642,25,worst
14752878,32.11,75.54,1009.97,40.01,1375.10,1.108,1.9780,1586.28,1.278,1.5815,25,worst
14758747,32.11,75.52,1009.97,39.83,1374.86,1.108,1.9785,1588.40,1.280,1.5781,25,worst
14764616,32.11,75.55,1009.97,39.83,1375.76,1.109,1.9765,1589.02,1.281,1.5771,25,worst
14770485,32.11,75.55,1009.97,39.83,1374.98,1.108,1.9782,1590.96,1.282,1.5739,25,worst
14776354,32.11,75.53,1009.96,39.79,1374.48,1.108,1.9793,1571.48,1.266,1.6058,25,worst
14782223,32.12,75.53,1009.96,39.86,1375.54,1.108,1.9770,1576.40,1.270,1.5977,25,worst
14788092,32.12,75.52,1009.96,39.75,1375.40,1.108,1.9773,1597.84,1.288,1.5628,25,worst
14793961,32.12,75.52,1009.97,39.97,1377.50,1.110,1.9728,1596.06,1.286,1.5657,25,worst
14799830,32.12,75.50,1009.96,39.83,1377.02,1.110,1.9738,1598.54,1.288,1.5617,25,worst
14805699,32.12,75.50,1009.96,40.09,1371.62,1.105,1.9855,1550.46,1.249,1.6412,25,worst
14811568,32.12,75.50,1009.96,39.79,1375.16,1.108,1.9778,1533.44,1.236,1.6705,25,worst
14817437,32.12,75.49,1009.96,39.79,1374.88,1.108,1.9784,1520.24,1.225,1.6937,25,worst
14823306,32.12,75.50,1009.97,39.79,1380.22,1.112,1.9669,1562.92,1.259,1.6201,25,worst
14829175,32.12,75.48,1009.97,39.64,1381.92,1.114,1.9633,1585.88,1.278,1.5822,25,worst
14835044,32.12,75.50,1009.97,39.86,1382.02,1.114,1.9631,1607.80,1.296,1.5470,25,worst
14840913,32.12,75.50,1009.97,39.79,1380.56,1.113,1.9662,1576.30,1.270,1.5979,25,worst
14846782,32.12,75.50,1009.96,39.94,1380.72,1.113,1.9658,1600.78,1.290,1.5581,25,worst
14852651,32.12,75.49,1009.96,39.83,1380.68,1.113,1.9659,1591.24,1.282,1.5735,25,worst
14858520,32.12,75.50,1009.97,39.83,1374.74,1.108,1.9787,1611.32,1.298,1.5414,25,worst
14864389,32.12,75.46,1009.97,39.79,1374.36,1.108,1.9796,1595.04,1.285,1.5673,25,worst
14870258,32.12,75.47,1009.97,39.79,1374.14,1.107,1.9800,1614.14,1.301,1.5370,25,worst
14876127,32.12,75.45,1009.97,40.01,1378.40,1.111,1.9708,1597.28,1.287,1.5637,25,worst
14881996,32.12,75.43,1009.96,39.90,1375.90,1.109,1.9762,1571.18,1.266,1.6063,25,worst
14887865,32.12,75.44,1009.96,39.90,1376.76,1.109,1.9744,1534.86,1.237,1.6680,25,worst
14893734,32.12,75.42,1009.97,40.09,1372.08,1.106,1.9845,1623.40,1.308,1.5225,25,worst
14899603,32.12,75.44,1009.97,39.97,1374.40,1.108,1.9795,1622.04,1.307,1.5246,25,worst
14905472,32.12,75.45,1009.96,40.13,1373.58,1.107,1.9813,1584.94,1.277,1.5837,25,worst
14911341,32.12,75.47,1009.95,39.94,1374.44,1.108,1.9794,1624.88,1.309,1.5202,25,worst
14917210,32.12,75.44,1009.94,39.97,1373.04,1.106,1.9824,1619.70,1.305,1.5282,25,worst
14923079,32.12,75.46,1009.94,40.01,1365.34,1.100,1.9993,1625.20,1.310,1.5197,25,worst
14928948,32.12,75.44,1009.94,39.94,1372.18,1.106,1.9843,1617.02,1.303,1.5324,25,worst
14934817,32.12,75.46,1009.94,39.86,1374.26,1.107,1.9798,1608.50,1.296,1.5459,25,worst
14940686,32.12,75.46,1009.94,39.94,1370.50,1.104,1.9880,1498.64,1.208,1.7325,25,worst
14946555,32.12,75.48,1009.94,39.94,1367.58,1.102,1.9943,1503.48,1.212,1.7237,25,worst
14952424,32.12,75.46,1009.94,39.83,1372.50,1.106,1.9836,1517.18,1.223,1.6991,25,worst
14958293,32.12,75.46,1009.95,39.79,1368.46,1.103,1.9924,1504.26,1.212,1.7223,25,worst
14964162,32.12,75.44,1009.95,39.94,1370.74,1.105,1.9874,1492.50,1.203,1.7437,25,worst
14970031,32.12,75.45,1009.95,39.83,1373.32,1.107,1.9818,1660.62,1.338,1.4659,25,worst
14975900,32.12,75.46,1009.95,39.68,1376.48,1.109,1.9750,1642.16,1.323,1.4937,25,worst
14981769,32.12,75.46,1009.95,39.79,1375.00,1.108,1.9782,1609.16,1.297,1.5448,25,worst
14987638,32.12,75.45,1009.94,39.79,1373.92,1.107,1.9805,1519.00,1.224,1.6959,25,worst
14993507,32.12,75.46,1009.94,39.94,1377.32,1.110,1.9732,1617.36,1.303,1.5319,25,worst
14999376,32.12,75.45,1009.95,39.90,1381.18,1.113,1.9649,1598.10,1.288,1.5624,25,worst
15005245,32.12,75.47,1009.94,39.94,1377.48,1.110,1.9728,1608.54,1.296,1.5458,25,worst
15011114,32.12,75.48,1009.93,39.97,1374.66,1.108,1.9789,1613.86,1.301,1.5374,25,worst
15016983,32.12,75.49,1009.94,39.71,1375.20,1.108,1.9777,1591.38,1.282,1.5732,25,worst
15022852,32.12,75.48,1009.93,40.09,1374.16,1.107,1.9800,1495.14,1.205,1.7389,25,worst
15028721,32.12,75.48,1009.93,39.75,1373.28,1.107,1.9819,1486.00,1.198,1.7557,25,worst
15034590,32.13,75.47,1009.92,40.05,1370.80,1.105,1.9873,1490.50,1.201,1.7474,25,worst
15040459,32.13,75.48,1009.93,39.94,1366.42,1.101,1.9969,1497.54,1.207,1.7345,25,worst
15046328,32.13,75.46,1009.94,40.05,1372.72,1.106,1.9831,1501.42,1.210,1.7274,25,worst
15052197,32.13,75.45,1009.93,39.94,1370.48,1.104,1.9880,1588.02,1.280,1.5787,25,worst
15058066,32.13,75.46,1009.93,40.20,1371.48,1.105,1.9858,1515.94,1.222,1.7013,25,worst
15063935,32.13,75.45,1009.93,40.05,1373.04,1.106,1.9824,1584.62,1.277,1.5842,25,worst
15069804,32.13,75.46,1009.93,39.86,1371.26,1.105,1.9863,1497.04,1.206,1.7354,25,worst
15075673,32.13,75.46,1009.92,40.01,1370.88,1.105,1.9871,1513.46,1.220,1.7057,25,worst
15081542,32.13,75.45,1009.92,39.86,1378.82,1.111,1.9699,1605.76,1.294,1.5502,25,worst
15087411,32.13,75.48,1009.92,39.94,1372.54,1.106,1.9835,1610.58,1.298,1.5426,25,worst
15093280,32.13,75.48,1009.93,39.90,1375.78,1.109,1.9765,1614.62,1.301,1.5362,25,worst
15099149,32.13,75.47,1009.92,39.94,1376.40,1.109,1.9752,1613.66,1.300,1.5377,25,worst
15105018,32.13,75.47,1009.93,39.90,1376.46,1.109,1.9750,1588.62,1.280,1.5777,25,worst
15110887,32.13,75.46,1009.94,39.86,1377.60,1.110,1.9726,1608.66,1.296,1.5456,25,worst
15116756,32.13,75.44,1009.93,39.90,1376.92,1.110,1.9740,1611.98,1.299,1.5404,25,worst
15122625,32.13,75.45,1009.94,40.01,1377.26,1.110,1.9733,1612.24,1.299,1.5399,25,worst
15128494,32.13,75.44,1009.93,39.94,1376.68,1.109,1.9745,1609.82,1.297,1.5438,25,worst
15134363,32.13,75.42,1009.94,40.01,1373.58,1.107,1.9813,1618.14,1.304,1.5307,25,worst
15140232,32.13,75.42,1009.93,40.05,1376.14,1.109,1.9757,1601.82,1.291,1.5565,25,worst
15146101,32.13,75.41,1009.93,39.90,1374.34,1.108,1.9796,1502.86,1.211,1.7248,25,worst
15151970,32.13,75.42,1009.94,40.01,1375.58,1.109,1.9769,1640.80,1.322,1.4957,25,worst
15157839,32.13,75.41,1009.93,40.13,1378.42,1.111,1.9708,1614.38,1.301,1.5366,25,worst
15163708,32.13,75.42,1009.93,40.24,1373.98,1.107,1.9804,1616.16,1.302,1.5338,25,worst
15169577,32.13,75.41,1009.94,40.05,1378.88,1.111,1.9698,1610.92,1.298,1.5420,25,worst
15175446,32.13,75.42,1009.93,40.05,1378.02,1.110,1.9717,1620.28,1.306,1.5273,25,worst
15181315,32.13,75.40,1009.93,40.09,1376.08,1.109,1.9758,1612.58,1.300,1.5394,25,worst
15187184,32.13,75.40,1009.91,40.13,1375.86,1.109,1.9763,1601.14,1.290,1.5576,25,worst
15193053,32.13,75.41,1009.91,40.01,1376.78,1.109,1.9743,1485.98,1.197,1.7558,25,worst
15198922,32.13,75.42,1009.92,40.09,1368.90,1.103,1.9915,1484.50,1.196,1.7585,25,worst
15204791,32.13,75.40,1009.91,40.13,1375.46,1.108,1.9772,1488.94,1.200,1.7503,25,worst
15210660,32.13,75.40,1009.91,40.16,1373.42,1.107,1.9816,1491.36,1.202,1.7458,25,worst
15216529,32.14,75.38,1009.92,40.09,1371.76,1.105,1.9852,1494.06,1.204,1.7409,25,worst
15222398,32.14,75.41,1009.92,40.24,1369.40,1.104,1.9904,1492.28,1.203,1.7441,25,worst
15228267,32.14,75.41,1009.92,40.09,1367.94,1.102,1.9936,1492.46,1.203,1.7438,25,worst
15234136,32.14,75.41,1009.92,40.09,1365.70,1.101,1.9985,1493.70,1.204,1.7415,25,worst
15240005,32.14,75.41,1009.91,40.05,1366.92,1.102,1.9958,1493.60,1.204,1.7417,25,worst
15245874,32.14,75.43,1009.91,40.28,1372.36,1.106,1.9839,1493.34,1.203,1.7422,25,worst
15251743,32.14,75.42,1009.91,40.20,1374.28,1.107,1.9797,1493.28,1.203,1.7423,25,worst
15257612,32.14,75.43,1009.91,40.01,1373.82,1.107,1.9807,1494.30,1.204,1.7404,25,worst
15263481,32.13,75.43,1009.91,40.20,1366.82,1.101,1.9960,1494.48,1.204,1.7401,25,worst
15269350,32.13,75.43,1009.90,40.20,1372.16,1.106,1.9843,1493.86,1.204,1.7412,25,worst
15275219,32.13,75.42,1009.90,39.79,1367.90,1.102,1.9936,1493.56,1.204,1.7418,25,worst
15281088,32.13,75.41,1009.91,40.09,1368.08,1.102,1.9932,1494.06,1.204,1.7409,25,worst
15286957,32.13,75.40,1009.91,40.20,1367.10,1.102,1.9954,1493.62,1.204,1.7417,25,worst
15292826,32.13,75.41,1009.90,40.28,1369.78,1.104,1.9895,1494.38,1.204,1.7403,25,worst
15298695,32.13,75.38,1009.90,40.28,1369.88,1.104,1.9893,1493.86,1.204,1.7412,25,worst
15304564,32.13,75.41,1009.90,40.20,1371.06,1.105,1.9867,1495.44,1.205,1.7383,25,worst
15310433,32.13,75.43,1009.89,40.24,1371.38,1.105,1.9860,1495.08,1.205,1.7390,25,worst
15316302,32.13,75.41,1009.89,40.13,1373.34,1.107,1.9818,1495.50,1.205,1.7382,25,worst
15322171,32.13,75.41,1009.89,40.39,1367.94,1.102,1.9936,1495.42,1.205,1.7384,25,worst
15328040,32.13,75.41,1009.90,40.24,1366.70,1.101,1.9963,1495.36,1.205,1.7385,25,worst
15333909,32.12,75.40,1009.90,40.24,1366.16,1.101,1.9975,1495.10,1.205,1.7389,25,worst
15339778,32.12,75.42,1009.90,40.28,1367.98,1.102,1.9935,1499.84,1.209,1.7303,25,worst
15345647,32.12,75.43,1009.91,40.16,1368.78,1.103,1.9917,1495.36,1.205,1.7385,25,worst
15351516,32.12,75.42,1009.91,40.20,1362.26,1.098,2.0060,1495.52,1.205,1.7382,25,worst
15357385,32.11,75.41,1009.90,40.39,1366.02,1.101,1.9978,1495.06,1.205,1.7390,25,worst
15363254,32.11,75.40,1009.90,40.24,1366.28,1.101,1.9972,1495.12,1.205,1.7389,25,worst
15369123,32.11,75.41,1009.90,40.31,1364.64,1.100,2.0008,1493.86,1.204,1.7412,25,worst
15374992,32.11,75.42,1009.90,40.16,1365.56,1.100,1.9988,1499.30,1.208,1.7313,25,worst
15380861,32.11,75.41,1009.90,40.39,1364.16,1.099,2.0018,1491.58,1.202,1.7454,25,worst
15386730,32.11,75.41,1009.90,40.35,1364.44,1.100,2.0012,1499.98,1.209,1.7300,25,worst
15392599,32.10,75.42,1009.90,40.51,1363.70,1.099,2.0029,1496.60,1.206,1.7362,25,worst
15398468,32.10,75.43,1009.89,40.43,1363.54,1.099,2.0032,1496.10,1.206,1.7371,25,worst
15404337,32.09,75.43,1009.90,40.51,1367.10,1.102,1.9954,1499.62,1.208,1.7307,25,worst
15410206,32.09,75.45,1009.89,40.58,1370.34,1.104,1.9883,1498.06,1.207,1.7335,25,worst
15416075,32.09,75.45,1009.88,40.62,1369.26,1.103,1.9907,1489.92,1.201,1.7485,25,worst
15421944,32.08,75.46,1009.88,40.58,1368.80,1.103,1.9917,1495.84,1.205,1.7376,25,worst
15427813,32.08,75.49,1009.88,40.58,1369.04,1.103,1.9911,1491.98,1.202,1.7447,25,worst
15433682,32.08,75.48,1009.87,40.54,1369.36,1.104,1.9904,1489.92,1.201,1.7485,25,worst
15439551,32.08,75.49,1009.87,40.62,1367.72,1.102,1.9940,1519.56,1.225,1.6949,25,worst
15445420,32.07,75.52,1009.87,40.39,1366.52,1.101,1.9967,1521.46,1.226,1.6915,25,worst
15451289,32.07,75.52,1009.87,40.82,1367.22,1.102,1.9951,1518.26,1.224,1.6972,25,worst
15457158,32.07,75.54,1009.86,40.62,1360.14,1.096,2.0107,1518.84,1.224,1.6961,25,worst
15463027,32.07,75.55,1009.87,40.85,1361.90,1.098,2.0068,1510.24,1.217,1.7115,25,worst
15468896,32.07,75.54,1009.86,40.47,1366.26,1.101,1.9972,1508.18,1.215,1.7152,25,worst
15474765,32.06,75.54,1009.87,40.66,1379.24,1.111,1.9690,1511.66,1.218,1.7089,25,worst
15480634,32.06,75.52,1009.86,40.78,1373.60,1.107,1.9812,1512.04,1.218,1.7083,25,worst
15486503,32.06,75.52,1009.87,40.66,1372.26,1.106,1.9841,1509.26,1.216,1.7133,25,worst
15492372,32.06,75.50,1009.88,40.47,1370.64,1.105,1.9877,1514.98,1.221,1.7030,25,worst
15498241,32.06,75.53,1009.87,40.66,1370.60,1.105,1.9877,1511.26,1.218,1.7097,25,worst
15504110,32.06,75.54,1009.86,40.51,1369.78,1.104,1.9895,1512.48,1.219,1.7075,25,worst
15509979,32.06,75.56,1009.86,40.70,1369.74,1.104,1.9896,1507.68,1.215,1.7161,25,worst
15515848,32.05,75.56,1009.86,40.47,1369.56,1.104,1.9900,1514.32,1.220,1.7042,25,worst
15521717,32.05,75.58,1009.85,40.66,1367.16,1.102,1.9953,1511.50,1.218,1.7092,25,worst
15527586,32.05,75.57,1009.86,40.51,1368.06,1.102,1.9933,1511.10,1.218,1.7099,25,worst
15533455,32.04,75.62,1009.85,40.74,1367.16,1.102,1.9953,1509.76,1.217,1.7124,25,worst
15539324,32.04,75.65,1009.85,40.54,1366.46,1.101,1.9968,1510.90,1.218,1.7103,25,worst
15545193,32.03,75.71,1009.86,40.70,1366.02,1.101,1.9978,1512.86,1.219,1.7068,25,worst
15551062,32.03,75.71,1009.86,40.70,1366.72,1.101,1.9962,1509.30,1.216,1.7132,25,worst
